"Data Source","World Development Indicators",

"Last Updated Date","2018-10-18",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Bahamas, The","BHS","Merchandise exports (current US$)","TX.VAL.MRCH.CD.WT","6000000","8000000","9000000","","16000000","18620000","22540000","31359900","50959900","52919900","89847200","267000000","343000000","530000000","1444000000","2508000000","2992000000","3261000000","3058000000","3786000000","2983000000","1972000000","1613000000","2078000000","1554000000","862000000","605000000","712000000","761000000","946000000","1050000000","1517000000","192000000","162000000","167000000","176000000","180000000","181000000","300000000","462000000","576000000","423000000","446000000","425000000","477000000","549000000","694200000","801900000","955800000","710700000","702400000","833500000","984000000","954900000","833900000","520500000","481100000","605000000",
"Bosnia and Herzegovina","BIH","Merchandise exports (current US$)","TX.VAL.MRCH.CD.WT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","276000000","95000000","91000000","152000000","336000000","575000000","605000000","751000000","1069000000","1032000000","1005286000","1340000000","1792673539","2400000000","3323000000","4151965000","5021083000","3953920000","4803109000","5850079000","5161809000","5687314000","5889415739.02603","5096144576.94685","5326501295.14631","6300000000",
"Belarus","BLR","Merchandise exports (current US$)","TX.VAL.MRCH.CD.WT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2510000000","4803000000","5652000000","7301000000","7070000000","5909000000","7326000000","7451000000","8020900000","9945600000","13773700000","15979000000","19734000000","24275300000","32570800000","21304200000","25283500000","41418700000","46059900000","37203100000","36126500000","26660400000","23537300000","29221600000",
"Belize","BLZ","Merchandise exports (current US$)","TX.VAL.MRCH.CD.WT","7871510","8681410","8666710","13000400","13435100","12224100","13467300","14132700","15116400","16848000","18800400","19278100","25529500","32269600","44924200","66589700","42252800","62082000","79782500","86731000","111000000","119000000","91000000","78000000","117000000","115000000","111000000","103000000","116000000","125000000","133000000","122000000","141000000","136000000","151000000","162000000","168000000","176000000","172000000","186000000","218000000","169000000","169000000","205000000","213000000","319111395.005","419339180.86","416350935.42017","469145383.05","380979823.9586","478209469.6839","603700000","627250000","608798000","588881000","537912000","442800000","404384000",
"Bermuda","BMU","Merchandise exports (current US$)","TX.VAL.MRCH.CD.WT","","","","","","","","","","","","","","","","","","","","","37000000","29000000","17000000","23000000","41000000","23000000","65000000","29000000","31000000","50000000","60000000","55000000","85000000","35000000","32000000","56000000","68000000","57000000","45000000","51000000","51000000","36000000","56000000","52000000","73000000","49000000","27000000","27034000","24000000","28670000","14680000","13490000","11000000","12000000","22000000","22000000","19000000","20000000",
"Bolivia","BOL","Merchandise exports (current US$)","TX.VAL.MRCH.CD.WT","53000000","58000000","60000000","67000000","96000000","110000000","127400000","149900000","152100000","172300000","190200000","181100000","201200000","260500000","556500000","444100000","568200000","631700000","628800000","759800000","942000000","912000000","828000000","755000000","725000000","623000000","638000000","570000000","600000000","822000000","926000000","849000000","710000000","728000000","1032000000","1100000000","1137000000","1167000000","1104000000","1051000000","1230000000","1285000000","1299000000","1597840000","2146050000","2826717000","3951545000","4504159000","6525134000","4960358000","6401893000","8358221000","11253958000","11656675000","12299666000","8299121000","6999998000","7714201000",
"Brazil","BRA","Merchandise exports (current US$)","TX.VAL.MRCH.CD.WT","1268000000","1403000000","1214000000","1406000000","1430000000","1596000000","1741000000","1654000000","1881000000","2311000000","2739000000","2904000000","3991000000","6199000000","7951000000","8670000000","10128000000","12120000000","12659000000","15244000000","20132000000","23293000000","20175000000","21899000000","27005000000","25639000000","22349000000","26224000000","33494000000","34383000000","31414000000","31620000000","35793000000","38555000000","43545000000","46506000000","47747000000","52994000000","51140000000","48011000000","55086000000","58223000000","60362000000","73084000000","96677800000","118529000000","137807000000","160649000000","197942000000","152994730000","201915000000","256039900000","242577900000","242033500000","225100700000","191134400000","185286370000","217768550000",
"Barbados","BRB","Merchandise exports (current US$)","TX.VAL.MRCH.CD.WT","23864700","25230900","29329300","40667600","35173200","37490700","40809900","41496200","40116000","37127500","39573000","40552300","44489200","53504900","86034100","107317000","86253000","96502000","130584000","151967000","226000000","195000000","257000000","321000000","390000000","352000000","275000000","154000000","173000000","186000000","216000000","207000000","191000000","187000000","182000000","239000000","281000000","283000000","252000000","264000000","272000000","259000000","241500000","249750000","278250000","359450000","509733000","523823000","487795000","378522000","428983000","475140000","565042000","457488000","435160000","482921000","516834000","440000000",
"Brunei Darussalam","BRN","Merchandise exports (current US$)","TX.VAL.MRCH.CD.WT","83000000","77000000","65000000","60000000","61000000","65000000","74000000","81000000","92000000","88000000","95000000","212000000","176000000","347000000","980000000","1049000000","1333000000","1640000000","1845000000","2666000000","4581000000","4037000000","3808000000","3369000000","3204000000","2972000000","1797000000","1902000000","1708000000","1883000000","2213000000","2682000000","2401000000","2167000000","2210000000","2402000000","2481000000","2467000000","2058000000","2579000000","3903000000","3640000000","3702000000","4421000000","5057000000","6249000000","7636103000","7667972000","10319089000","7200223000","8907472000","12464938000","13000828000","11447187000","10508833000","6352662000","5223814000","5665000000",
"Bhutan","BTN","Merchandise exports (current US$)","TX.VAL.MRCH.CD.WT","","","","","","","","","","","","","","","","","","","","","17000000","20000000","17000000","16000000","18000000","22000000","34000000","55000000","75000000","70000000","70000000","63000000","66000000","65000000","66000000","103000000","100000000","118000000","108000000","116000000","103000000","106000000","112704000","132882000","183000000","258200000","414327000","674524000","521415000","495846000","641310000","674644000","535210000","543587000","583079000","549154000","524709000","590000000",
"Botswana","BWA","Merchandise exports (current US$)","TX.VAL.MRCH.CD.WT","7560000","8821400","9322600","11295200","11821600","14334600","15080800","12906600","10487400","18373600","25625600","42422100","58291300","85307600","120815000","141781000","170398000","186355000","232656000","450545000","502000000","397000000","454000000","635000000","660000000","728000000","862000000","1587000000","1465000000","1857000000","1784000000","1849000000","1742000000","1780000000","1878000000","2142000000","2447000000","2842000000","2058000000","2644000000","2675000000","2510000000","2425000000","2810000000","3513092000","4425345613.43389","4529027000","5174440000","4950877000","3455712000","4693238000","5881918000","5971245000","7910985445.74495","8516196192.66982","6322718456.80992","7361542856.22802","5896236716.94575",
"Central African Republic","CAF","Merchandise exports (current US$)","TX.VAL.MRCH.CD.WT","13870600","13732900","14219000","21996900","28928100","26359800","30751100","29029400","35713600","35517400","30369900","32348300","39400400","37281600","48225000","47287900","61196800","81541100","71711000","79620500","116000000","79000000","107000000","80000000","86000000","92000000","66000000","130000000","130000000","134000000","120000000","126000000","107000000","110000000","151000000","171000000","147000000","163000000","151000000","146000000","161000000","142000000","147000000","128000000","133829278","128000000","157586000","177771471.851807","150000000","120000000","140000000","190000000","203123439.112917","115982511.537527","98500247.7675637","85721531.8285569","103877182.095351","124345592.360445",
"Canada","CAN","Merchandise exports (current US$)","TX.VAL.MRCH.CD.WT","5818300000","6085260000","6212630000","6776990000","8037050000","8473210000","10004700000","10999800000","13171300000","14350100000","16786500000","18373600000","21185300000","26436900000","34507600000","34074200000","40598400000","43544800000","48431500000","58293900000","67734000000","72726000000","71234000000","76749000000","90272000000","90950000000","90329000000","98168000000","117105000000","121832000000","127629000000","127163000000","134435000000","145178000000","165376000000","192197000000","201633000000","214422000000","214327000000","238446000000","276635000000","259858000000","252394000000","272739000000","316762000000","360475248000","388177873000","420693307000","456470923000","316093637000","387481217000","451334623000","455591827000","458317767000","476300183336.762","409965232339.818","390306806003.053","420860774476.591",
"Central Europe and the Baltics","CEB","Merchandise exports (current US$)","TX.VAL.MRCH.CD.WT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66853913526.6104","65136394101.4287","76137000000","97623410000","103948490000","111035330000","122744190000","122263519886","138839415086","153395414658","175522493904","227228945821","304458863347","354526381515.922","433926986502.85","554470818738.45","663288291824.247","515217839331.365","605937387892.678","740930833143.216","715466319040","765986987400","804158851900","712247408250","731925670480","822546431850",
"Switzerland","CHE","Merchandise exports (current US$)","TX.VAL.MRCH.CD.WT","1859390000","2017400000","2190740000","2387860000","2621110000","2941040000","3248150000","3467910000","3967340000","4575630000","5062940000","5737650000","6841690000","9527940000","11933700000","12952600000","14834700000","17614300000","23560100000","26537700000","29632000000","27031000000","26018000000","25592000000","25851000000","27433000000","37455000000","45515000000","50704000000","51525000000","63784000000","61517000000","65678000000","63185000000","70360000000","81641000000","79747000000","76150000000","78856000000","80300000000","80500000000","82144000000","91699000000","104822000000","122844000000","130929632000","147856286000","172078120000","200758777000","172474146000","195609280000","234819262000","312464102000","357851786493.745","311203506804.638","289819346556.353","302901569163.851","299604603614.631",
"Channel Islands","CHI","Merchandise exports (current US$)","TX.VAL.MRCH.CD.WT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Merchandise exports (current US$)","TX.VAL.MRCH.CD.WT","488100000","506300000","530100000","521500000","592100000","637400000","817100000","847400000","858000000","1075400000","1248600000","996800000","855400000","1230500000","2480500000","1552100000","2082600000","2190300000","2477700000","3894200000","4705000000","3836000000","3705000000","3830000000","3650000000","3804000000","4191000000","5224000000","7052000000","8080000000","8372000000","8941000000","10007000000","9198000000","11604000000","16024000000","16627000000","17902000000","16323000000","17162000000","19210000000","18272000000","18180000000","21664000000","32520300000","41266900000","58680100000","67971628000","64510142785.1328","55462671000","71108528875.7787","81437843854","77790648000","76769937000","75121762000","62183147000","60597337000","68306076000",
"China","CHN","Merchandise exports (current US$)","TX.VAL.MRCH.CD.WT","2571280000","1941660000","1913230000","2031030000","2250380000","2563160000","2680950000","2388490000","2339740000","2429110000","2307250000","2782510000","3692540000","5876100000","7107890000","7689000000","6943440000","7519650000","9954860000","13614100000","18099000000","22007000000","22321000000","22226000000","26139000000","27350000000","30942000000","39437000000","47516000000","52538000000","62091000000","71910000000","84940000000","91744000000","121006000000","148780000000","151048000000","182792000000","183712000000","194931000000","249203000000","266098000000","325596000000","438228000000","593326000000","761953000000","968978000000","1220456000000","1430693000000","1201612000000","1577754000000","1898381000000","2048714000000","2209005000000","2342293000000","2273468000000","2097632000000","2263329000000",
"Cote d'Ivoire","CIV","Merchandise exports (current US$)","TX.VAL.MRCH.CD.WT","157219000","192868000","193192000","230340000","296492000","277169000","310549000","325133000","424909000","452215000","468799000","456725000","553467000","857148000","1213060000","1180630000","1631640000","2157290000","2321860000","2514460000","3134000000","2533000000","2350000000","2090000000","2706000000","3197000000","3354000000","3109000000","2769000000","2807000000","3072000000","2686000000","2875000000","2519000000","2742000000","3806000000","4446000000","4451000000","4606000000","4661000000","3888000000","3946000000","5275000000","5788000000","6919000000","7697339000","8477000000","8668863000","10390000000","11326892000","11410180565.6229","12635155000","12123551000","12049429000","12967446000","11730492856.539","10875569975.4472","12650483511.9278",
"Cameroon","CMR","Merchandise exports (current US$)","TX.VAL.MRCH.CD.WT","97000000","98000000","103000000","134809000","124916000","144446000","131305000","121384000","189275000","225185000","226064000","206998000","220887000","352866000","477883000","447227000","510879000","704102000","802429000","1131570000","1384000000","1105000000","1064000000","976000000","886000000","722000000","782000000","806000000","927000000","1682000000","2002000000","1834000000","1840000000","1883000000","1486000000","1651000000","1768000000","1860000000","1671000000","1601000000","1833000000","1749000000","1802000000","2282560206","2476762000","2861244663.18336","3576420000","4230114715","5240985000","3552181000","3878433000","4517028000","4274015000","4515183000","5173504000","4190351000","3408402571.76769","3610060600.53104",
"Congo, Dem. Rep.","COD","Merchandise exports (current US$)","TX.VAL.MRCH.CD.WT","480000000","300000000","340698000","459478000","318250000","306126000","424333000","445747000","570322000","680345000","781367000","687146000","737757000","1013020000","1381290000","864984000","943535000","988616000","931182000","1513920000","2269000000","1678000000","1601000000","1686000000","1928000000","1853000000","1844000000","1813000000","2460000000","2417000000","2326000000","1649000000","1246000000","1144000000","1256000000","1563000000","1547000000","1449000000","1422000000","809000000","806600000","880400000","1132100000","1377700000","1917200000","2402800000","2704700000","3100000000","4400000000","3500000000","5300000000","6600000000","6300000000","6200000000","6900000000","5800000000","5400000000","7900000000",
"Congo, Rep.","COG","Merchandise exports (current US$)","TX.VAL.MRCH.CD.WT","17945900","19606800","35041100","41705000","47404700","46805200","43179500","47514100","49377600","43848900","30834400","39716600","59602200","89268600","229406000","178337000","221141000","267151000","308239000","495620000","911000000","811000000","993000000","640000000","1183000000","1087000000","777000000","973000000","751000000","910000000","981000000","1029000000","1183000000","1068000000","959000000","1172000000","1345000000","1668000000","1365000000","1560000000","2489000000","2055000000","2280000000","2677000000","3433000000","4745000000","6077569000","5635000000","8324606000","6100000000","9400000000","11851034000","10275069000","9028216000","8865022299.08073","4697635548.73656","3788710798.49854","5055160900.61204",
"Colombia","COL","Merchandise exports (current US$)","TX.VAL.MRCH.CD.WT","464600000","433400000","463200000","446000000","547900000","537800000","506500000","509900000","558500000","607400000","726700000","686000000","807500000","1168600000","1508600000","1465000000","1873800000","2403400000","3009800000","3410600000","3924000000","2916000000","3024000000","3001000000","3462000000","3552000000","5102000000","4642000000","5037000000","5717000000","6766000000","7232000000","6917000000","7115000000","8419000000","10056000000","10587000000","11522000000","10852000000","11576000000","13040000000","12290000000","11911000000","13079800000","16223500000","21190000000","24390830000","29991410000","37625900000","32852986000","39713336400.44","56914939000","60125166000","58823661000","54856755000","36008857000","31756807000","37800104000",
"Comoros","COM","Merchandise exports (current US$)","TX.VAL.MRCH.CD.WT","3240800","2778980","2535920","4703200","3994280","3706660","3860600","3799830","4083400","4963230","4601930","5677210","5995430","4962150","8882330","9500210","11818400","8967040","9301850","17398500","9000000","16000000","20000000","19000000","7000000","16000000","20000000","12000000","21000000","18000000","18000000","24000000","22000000","22000000","11000000","11000000","6140000","5628000","6000000","9000000","14000000","17000000","19000000","26700000","18631000","12025000","9927000","13813000","6520690.53815051","14957000","20607982.5983018","25793000","19507000","20519887.4898533","23470177.5297928","16950451.6588629","30643768.7181286","31172011.1314781",
"Cabo Verde","CPV","Merchandise exports (current US$)","TX.VAL.MRCH.CD.WT","10660200","967270","771826","838817","957774","973913","1147830","1078260","1426090","1565220","1660210","1609370","1774270","1949770","2070850","2444040","1570430","2179280","2109880","2447310","5000000","3000000","4000000","3000000","3000000","6000000","4000000","8000000","3000000","7000000","6000000","6000000","5000000","4000000","5000000","8000000","13000000","14000000","10000000","11000000","11000000","10000000","10540421","12742000","15094000","17615256.3796599","20651000","19219000","31982000","35120304.7765954","44497000","68547000","56358000","68913000","80606000","66824000","59712000","64790476.505775",
"Costa Rica","CRI","Merchandise exports (current US$)","TX.VAL.MRCH.CD.WT","84300000","84200000","93000000","95000000","113900000","111800000","135500000","143800000","170800000","189700000","231200000","225400000","280900000","344500000","440300000","493300000","592900000","828200000","864900000","934400000","1002000000","1008000000","870000000","873000000","1006000000","976000000","1121000000","1158000000","1246000000","1415000000","1448000000","1598000000","1841000000","2625000000","2869000000","3453000000","3730000000","4268000000","5511000000","6577000000","5865000000","5021000000","5264000000","6102200000","6301470000","7026400000","8200000000","9337000000","9503700000","8783700000","9448100000","10408400000","11433400000","11479876000","11249693000","9421550000","9634416000","10251000000",
